name,type,value,date
索松诺夫&伊万诺夫,俄罗斯,50420,2017-11-02
井上拓斗&金子祐树,日本,50320,2017-11-02
黄凯祥&王懿律,中国,49440,2017-11-02
索伦森&安德斯,丹麦,49020,2017-11-02
费尔纳迪&苏卡穆约,印尼,89807,2017-11-09
鲍伊&摩根森,丹麦,82824,2017-11-09
嘉村健士&园田启悟,日本,76525,2017-11-09
刘成&张楠,中国,75046,2017-11-09
李俊慧&刘雨辰,中国,73771,2017-11-09
彼德森&科丁,丹麦,63061,2017-11-09
李哲辉&李洋,中国台北,58238,2017-11-09
陈宏麟&王齐麟,中国台北,52984,2017-11-09
普拉塔玛&苏华迪,印尼,52242,2017-11-09
卢敬尤&杨博涵,中国台北,51830,2017-11-09
索伦森&安德斯,丹麦,51120,2017-11-09
吴蔚昇&陈蔚强,马来西亚,50833,2017-11-09
索松诺夫&伊万诺夫,俄罗斯,50420,2017-11-09
井上拓斗&金子祐树,日本,50320,2017-11-09
黄凯祥&王懿律,中国,48250,2017-11-09
费尔纳迪&苏卡穆约,印尼,89807,2017-11-16
鲍伊&摩根森,丹麦,82824,2017-11-16
嘉村健士&园田启悟,日本,76525,2017-11-16
刘成&张楠,中国,75046,2017-11-16
李俊慧&刘雨辰,中国,73771,2017-11-16
彼德森&科丁,丹麦,63061,2017-11-16
李哲辉&李洋,中国台北,56138,2017-11-16
陈宏麟&王齐麟,中国台北,52984,2017-11-16
普拉塔玛&苏华迪,印尼,52242,2017-11-16
卢敬尤&杨博涵,中国台北,51830,2017-11-16
索伦森&安德斯,丹麦,51120,2017-11-16
吴蔚昇&陈蔚强,马来西亚,50833,2017-11-16
井上拓斗&金子祐树,日本,50570,2017-11-16
索松诺夫&伊万诺夫,俄罗斯,50420,2017-11-16
黄凯祥&王懿律,中国,48250,2017-11-16
费尔纳迪&苏卡穆约,印尼,89807,2017-11-23
鲍伊&摩根森,丹麦,82824,2017-11-23
李俊慧&刘雨辰,中国,77871,2017-11-23
嘉村健士&园田启悟,日本,76525,2017-11-23
刘成&张楠,中国,73396,2017-11-23
彼德森&科丁,丹麦,63061,2017-11-23
李哲辉&李洋,中国台北,56138,2017-11-23
索松诺夫&伊万诺夫,俄罗斯,53810,2017-11-23
陈宏麟&王齐麟,中国台北,53454,2017-11-23
普拉塔玛&苏华迪,印尼,52242,2017-11-23
卢敬尤&杨博涵,中国台北,51830,2017-11-23
井上拓斗&金子祐树,日本,50570,2017-11-23
阿山&萨普特拉,印尼,49540,2017-11-23
索伦森&安德斯,丹麦,49390,2017-11-23
吴蔚昇&陈蔚强,马来西亚,49373,2017-11-23
费尔纳迪&苏卡穆约,印尼,92587,2017-11-30
鲍伊&摩根森,丹麦,81624,2017-11-30
李俊慧&刘雨辰,中国,78241,2017-11-30
刘成&张楠,中国,73396,2017-11-30
嘉村健士&园田启悟,日本,73375,2017-11-30
彼德森&科丁,丹麦,65821,2017-11-30
李哲辉&李洋,中国台北,56138,2017-11-30
索松诺夫&伊万诺夫,俄罗斯,55000,2017-11-30
陈宏麟&王齐麟,中国台北,53454,2017-11-30
井上拓斗&金子祐树,日本,53390,2017-11-30
卢敬尤&杨博涵,中国台北,52550,2017-11-30
普拉塔玛&苏华迪,印尼,52242,2017-11-30
索伦森&安德斯,丹麦,49390,2017-11-30
黄凯祥&王懿律,中国,48250,2017-11-30
阿山&萨普特拉,印尼,48160,2017-11-30
费尔纳迪&苏卡穆约,印尼,92587,2017-12-07
鲍伊&摩根森,丹麦,81624,2017-12-07
李俊慧&刘雨辰,中国,78241,2017-12-07
刘成&张楠,中国,73396,2017-12-07
嘉村健士&园田启悟,日本,73375,2017-12-07
彼德森&科丁,丹麦,65821,2017-12-07
索松诺夫&伊万诺夫,俄罗斯,55000,2017-12-07
李哲辉&李洋,中国台北,53788,2017-12-07
陈宏麟&王齐麟,中国台北,53454,2017-12-07
井上拓斗&金子祐树,日本,53390,2017-12-07
普拉塔玛&苏华迪,印尼,52242,2017-12-07
卢敬尤&杨博涵,中国台北,51970,2017-12-07
索伦森&安德斯,丹麦,49390,2017-12-07
黄凯祥&王懿律,中国,48250,2017-12-07
阿山&萨普特拉,印尼,48160,2017-12-07
费尔纳迪&苏卡穆约,印尼,92587,2017-12-14
鲍伊&摩根森,丹麦,81624,2017-12-14
李俊慧&刘雨辰,中国,78241,2017-12-14
刘成&张楠,中国,73396,2017-12-14
嘉村健士&园田启悟,日本,73375,2017-12-14
彼德森&科丁,丹麦,65821,2017-12-14
索松诺夫&伊万诺夫,俄罗斯,55000,2017-12-14
李哲辉&李洋,中国台北,53788,2017-12-14
陈宏麟&王齐麟,中国台北,53454,2017-12-14
井上拓斗&金子祐树,日本,53390,2017-12-14
普拉塔玛&苏华迪,印尼,52242,2017-12-14
卢敬尤&杨博涵,中国台北,51970,2017-12-14
索伦森&安德斯,丹麦,49390,2017-12-14
黄凯祥&王懿律,中国,48250,2017-12-14
阿山&萨普特拉,印尼,48160,2017-12-14
费尔纳迪&苏卡穆约,印尼,96987,2017-12-21
鲍伊&摩根森,丹麦,82724,2017-12-21
李俊慧&刘雨辰,中国,78241,2017-12-21
刘成&张楠,中国,77706,2017-12-21
嘉村健士&园田启悟,日本,71725,2017-12-21
彼德森&科丁,丹麦,64171,2017-12-21
李哲辉&李洋,中国台北,56238,2017-12-21
索松诺夫&伊万诺夫,俄罗斯,55000,2017-12-21
陈宏麟&王齐麟,中国台北,53454,2017-12-21
井上拓斗&金子祐树,日本,53390,2017-12-21
卢敬尤&杨博涵,中国台北,51970,2017-12-21
普拉塔玛&苏华迪,印尼,50582,2017-12-21
索伦森&安德斯,丹麦,49390,2017-12-21
黄凯祥&王懿律,中国,48250,2017-12-21
阿山&萨普特拉,印尼,48160,2017-12-21
费尔纳迪&苏卡穆约,印尼,96987,2017-12-28
鲍伊&摩根森,丹麦,82724,2017-12-28
李俊慧&刘雨辰,中国,78241,2017-12-28
刘成&张楠,中国,77706,2017-12-28
嘉村健士&园田启悟,日本,71725,2017-12-28
彼德森&科丁,丹麦,64171,2017-12-28
李哲辉&李洋,中国台北,56238,2017-12-28
索松诺夫&伊万诺夫,俄罗斯,55000,2017-12-28
陈宏麟&王齐麟,中国台北,53454,2017-12-28
井上拓斗&金子祐树,日本,53390,2017-12-28
卢敬尤&杨博涵,中国台北,51970,2017-12-28
普拉塔玛&苏华迪,印尼,50582,2017-12-28
索伦森&安德斯,丹麦,49390,2017-12-28
黄凯祥&王懿律,中国,48250,2017-12-28
阿山&萨普特拉,印尼,48160,2017-12-28
费尔纳迪&苏卡穆约,印尼,96987,2018-01-04
鲍伊&摩根森,丹麦,82724,2018-01-04
李俊慧&刘雨辰,中国,78241,2018-01-04
刘成&张楠,中国,77706,2018-01-04
嘉村健士&园田启悟,日本,71725,2018-01-04
彼德森&科丁,丹麦,64171,2018-01-04
李哲辉&李洋,中国台北,56238,2018-01-04
索松诺夫&伊万诺夫,俄罗斯,55000,2018-01-04
陈宏麟&王齐麟,中国台北,53454,2018-01-04
井上拓斗&金子祐树,日本,53390,2018-01-04
卢敬尤&杨博涵,中国台北,51970,2018-01-04
普拉塔玛&苏华迪,印尼,50582,2018-01-04
索伦森&安德斯,丹麦,49390,2018-01-04
黄凯祥&王懿律,中国,48250,2018-01-04
阿山&萨普特拉,印尼,48160,2018-01-04
费尔纳迪&苏卡穆约,印尼,96987,2018-01-11
鲍伊&摩根森,丹麦,82724,2018-01-11
李俊慧&刘雨辰,中国,78241,2018-01-11
刘成&张楠,中国,77706,2018-01-11
嘉村健士&园田启悟,日本,71725,2018-01-11
彼德森&科丁,丹麦,64171,2018-01-11
李哲辉&李洋,中国台北,56238,2018-01-11
索松诺夫&伊万诺夫,俄罗斯,55000,2018-01-11
陈宏麟&王齐麟,中国台北,53454,2018-01-11
井上拓斗&金子祐树,日本,53390,2018-01-11
卢敬尤&杨博涵,中国台北,51970,2018-01-11
普拉塔玛&苏华迪,印尼,50582,2018-01-11
索伦森&安德斯,丹麦,49390,2018-01-11
黄凯祥&王懿律,中国,48250,2018-01-11
阿山&萨普特拉,印尼,48160,2018-01-11
费尔纳迪&苏卡穆约,印尼,96987,2018-01-18
鲍伊&摩根森,丹麦,82724,2018-01-18
李俊慧&刘雨辰,中国,78241,2018-01-18
刘成&张楠,中国,77706,2018-01-18
嘉村健士&园田启悟,日本,71725,2018-01-18
彼德森&科丁,丹麦,64171,2018-01-18
李哲辉&李洋,中国台北,56238,2018-01-18
索松诺夫&伊万诺夫,俄罗斯,55000,2018-01-18
陈宏麟&王齐麟,中国台北,53454,2018-01-18
井上拓斗&金子祐树,日本,53390,2018-01-18
普拉塔玛&苏华迪,印尼,50582,2018-01-18
卢敬尤&杨博涵,中国台北,49870,2018-01-18
索伦森&安德斯,丹麦,49390,2018-01-18
安格利万&哈迪安托,印尼,47890,2018-01-18
阿山&萨普特拉,印尼,46820,2018-01-18
费尔纳迪&苏卡穆约,印尼,96987,2018-01-25
鲍伊&摩根森,丹麦,82724,2018-01-25
李俊慧&刘雨辰,中国,78241,2018-01-25
刘成&张楠,中国,77706,2018-01-25
嘉村健士&园田启悟,日本,71725,2018-01-25
彼德森&科丁,丹麦,65551,2018-01-25
李哲辉&李洋,中国台北,56238,2018-01-25
陈宏麟&王齐麟,中国台北,56024,2018-01-25
索松诺夫&伊万诺夫,俄罗斯,55000,2018-01-25
井上拓斗&金子祐树,日本,53140,2018-01-25
法加尔&阿德里安托,印尼,52260,2018-01-25
普拉塔玛&苏华迪,印尼,50582,2018-01-25
卢敬尤&杨博涵,中国台北,49870,2018-01-25
索伦森&安德斯,丹麦,49390,2018-01-25
阿山&萨普特拉,印尼,46320,2018-01-25
费尔纳迪&苏卡穆约,印尼,98387,2018-02-01
鲍伊&摩根森,丹麦,82324,2018-02-01
李俊慧&刘雨辰,中国,79991,2018-02-01
刘成&张楠,中国,79010,2018-02-01
嘉村健士&园田启悟,日本,71725,2018-02-01
彼德森&科丁,丹麦,65551,2018-02-01
陈宏麟&王齐麟,中国台北,56744,2018-02-01
李哲辉&李洋,中国台北,56238,2018-02-01
索松诺夫&伊万诺夫,俄罗斯,55000,2018-02-01
井上拓斗&金子祐树,日本,53140,2018-02-01
法加尔&阿德里安托,印尼,50960,2018-02-01
普拉塔玛&苏华迪,印尼,50582,2018-02-01
吴蔚昇&陈蔚强,马来西亚,49873,2018-02-01
索伦森&安德斯,丹麦,49390,2018-02-01
卢敬尤&杨博涵,中国台北,48960,2018-02-01
费尔纳迪&苏卡穆约,印尼,98387,2018-02-08
鲍伊&摩根森,丹麦,82324,2018-02-08
李俊慧&刘雨辰,中国,79621,2018-02-08
刘成&张楠,中国,79010,2018-02-08
嘉村健士&园田启悟,日本,71725,2018-02-08
彼德森&科丁,丹麦,64171,2018-02-08
陈宏麟&王齐麟,中国台北,56744,2018-02-08
李哲辉&李洋,中国台北,54798,2018-02-08
索松诺夫&伊万诺夫,俄罗斯,53810,2018-02-08
索伦森&安德斯,丹麦,53340,2018-02-08
井上拓斗&金子祐树,日本,53140,2018-02-08
法加尔&阿德里安托,印尼,50960,2018-02-08
卢敬尤&杨博涵,中国台北,48960,2018-02-08
阿山&萨普特拉,印尼,46320,2018-02-08
吴蔚昇&陈蔚强,马来西亚,46033,2018-02-08
费尔纳迪&苏卡穆约,印尼,99989,2018-02-15
鲍伊&摩根森,丹麦,82324,2018-02-15
李俊慧&刘雨辰,中国,79621,2018-02-15
刘成&张楠,中国,79010,2018-02-15
嘉村健士&园田启悟,日本,71725,2018-02-15
彼德森&科丁,丹麦,64171,2018-02-15
陈宏麟&王齐麟,中国台北,57434,2018-02-15
李哲辉&李洋,中国台北,55442,2018-02-15
索松诺夫&伊万诺夫,俄罗斯,53810,2018-02-15
索伦森&安德斯,丹麦,53340,2018-02-15
井上拓斗&金子祐树,日本,53140,2018-02-15
法加尔&阿德里安托,印尼,50960,2018-02-15
卢敬尤&杨博涵,中国台北,50280,2018-02-15
阿山&萨普特拉,印尼,48798,2018-02-15
吴蔚昇&陈蔚强,马来西亚,46033,2018-02-15
费尔纳迪&苏卡穆约,印尼,99989,2018-02-22
鲍伊&摩根森,丹麦,82324,2018-02-22
李俊慧&刘雨辰,中国,79621,2018-02-22
刘成&张楠,中国,79010,2018-02-22
嘉村健士&园田启悟,日本,71725,2018-02-22
彼德森&科丁,丹麦,64357,2018-02-22
陈宏麟&王齐麟,中国台北,57434,2018-02-22
李哲辉&李洋,中国台北,55442,2018-02-22
索伦森&安德斯,丹麦,54354,2018-02-22
井上拓斗&金子祐树,日本,53140,2018-02-22
索松诺夫&伊万诺夫,俄罗斯,53120,2018-02-22
法加尔&阿德里安托,印尼,50960,2018-02-22
卢敬尤&杨博涵,中国台北,50280,2018-02-22
阿山&萨普特拉,印尼,48798,2018-02-22
吴蔚昇&陈蔚强,马来西亚,46033,2018-02-22
费尔纳迪&苏卡穆约,印尼,99989,2018-03-01
鲍伊&摩根森,丹麦,82724,2018-03-01
李俊慧&刘雨辰,中国,79621,2018-03-01
刘成&张楠,中国,78100,2018-03-01
嘉村健士&园田启悟,日本,71725,2018-03-01
彼德森&科丁,丹麦,64357,2018-03-01
陈宏麟&王齐麟,中国台北,56854,2018-03-01
李哲辉&李洋,中国台北,55442,2018-03-01
索伦森&安德斯,丹麦,54354,2018-03-01
索松诺夫&伊万诺夫,俄罗斯,53120,2018-03-01
井上拓斗&金子祐树,日本,52170,2018-03-01
法加尔&阿德里安托,印尼,50710,2018-03-01
卢敬尤&杨博涵,中国台北,50280,2018-03-01
阿山&萨普特拉,印尼,48798,2018-03-01
吴蔚昇&陈蔚强,马来西亚,46033,2018-03-01
费尔纳迪&苏卡穆约,印尼,99989,2018-03-08
鲍伊&摩根森,丹麦,82724,2018-03-08
李俊慧&刘雨辰,中国,79621,2018-03-08
刘成&张楠,中国,78100,2018-03-08
嘉村健士&园田启悟,日本,71725,2018-03-08
彼德森&科丁,丹麦,63447,2018-03-08
陈宏麟&王齐麟,中国台北,56854,2018-03-08
李哲辉&李洋,中国台北,55442,2018-03-08
井上拓斗&金子祐树,日本,52170,2018-03-08
索松诺夫&伊万诺夫,俄罗斯,51820,2018-03-08
索伦森&安德斯,丹麦,51674,2018-03-08
法加尔&阿德里安托,印尼,50710,2018-03-08
卢敬尤&杨博涵,中国台北,50280,2018-03-08
阿山&萨普特拉,印尼,48798,2018-03-08
吴蔚昇&陈蔚强,马来西亚,46033,2018-03-08
费尔纳迪&苏卡穆约,印尼,96789,2018-03-15
鲍伊&摩根森,丹麦,82724,2018-03-15
刘成&张楠,中国,75440,2018-03-15
李俊慧&刘雨辰,中国,75311,2018-03-15
嘉村健士&园田启悟,日本,70715,2018-03-15
彼德森&科丁,丹麦,60787,2018-03-15
陈宏麟&王齐麟,中国台北,56854,2018-03-15
井上拓斗&金子祐树,日本,56140,2018-03-15
李哲辉&李洋,中国台北,55692,2018-03-15
法加尔&阿德里安托,印尼,53060,2018-03-15
索松诺夫&伊万诺夫,俄罗斯,51820,2018-03-15
索伦森&安德斯,丹麦,50954,2018-03-15
卢敬尤&杨博涵,中国台北,49810,2018-03-15
阿山&萨普特拉,印尼,46698,2018-03-15
保木卓朗&小林优吾,日本,45796,2018-03-15
费尔纳迪&苏卡穆约,印尼,100989,2018-03-22
鲍伊&摩根森,丹麦,85924,2018-03-22
李俊慧&刘雨辰,中国,76871,2018-03-22
刘成&张楠,中国,75440,2018-03-22
嘉村健士&园田启悟,日本,70715,2018-03-22
彼德森&科丁,丹麦,64147,2018-03-22
陈宏麟&王齐麟,中国台北,59134,2018-03-22
李哲辉&李洋,中国台北,56642,2018-03-22
井上拓斗&金子祐树,日本,56140,2018-03-22
法加尔&阿德里安托,印尼,53060,2018-03-22
索伦森&安德斯,丹麦,52154,2018-03-22
索松诺夫&伊万诺夫,俄罗斯,51820,2018-03-22
吴蔚昇&陈蔚强,马来西亚,50283,2018-03-22
卢敬尤&杨博涵,中国台北,49810,2018-03-22
廖敏竣&苏敬恒,中国台北,48410,2018-03-22
费尔纳迪&苏卡穆约,印尼,100989,2018-03-29
鲍伊&摩根森,丹麦,85924,2018-03-29
李俊慧&刘雨辰,中国,76871,2018-03-29
刘成&张楠,中国,75440,2018-03-29
嘉村健士&园田启悟,日本,70715,2018-03-29
彼德森&科丁,丹麦,64147,2018-03-29
陈宏麟&王齐麟,中国台北,59134,2018-03-29
李哲辉&李洋,中国台北,56642,2018-03-29
井上拓斗&金子祐树,日本,56140,2018-03-29
法加尔&阿德里安托,印尼,53060,2018-03-29
索伦森&安德斯,丹麦,52154,2018-03-29
索松诺夫&伊万诺夫,俄罗斯,51820,2018-03-29
吴蔚昇&陈蔚强,马来西亚,50283,2018-03-29
卢敬尤&杨博涵,中国台北,49810,2018-03-29
廖敏竣&苏敬恒,中国台北,48410,2018-03-29
费尔纳迪&苏卡穆约,印尼,100989,2018-04-05
鲍伊&摩根森,丹麦,85924,2018-04-05
李俊慧&刘雨辰,中国,76871,2018-04-05
刘成&张楠,中国,75440,2018-04-05
嘉村健士&园田启悟,日本,70715,2018-04-05
彼德森&科丁,丹麦,64147,2018-04-05
陈宏麟&王齐麟,中国台北,59134,2018-04-05
李哲辉&李洋,中国台北,56642,2018-04-05
井上拓斗&金子祐树,日本,56140,2018-04-05
法加尔&阿德里安托,印尼,53060,2018-04-05
索伦森&安德斯,丹麦,52154,2018-04-05
索松诺夫&伊万诺夫,俄罗斯,51820,2018-04-05
吴蔚昇&陈蔚强,马来西亚,50283,2018-04-05
卢敬尤&杨博涵,中国台北,49810,2018-04-05
廖敏竣&苏敬恒,中国台北,48260,2018-04-05
费尔纳迪&苏卡穆约,印尼,97789,2018-04-12
鲍伊&摩根森,丹麦,85924,2018-04-12
李俊慧&刘雨辰,中国,75861,2018-04-12
刘成&张楠,中国,75440,2018-04-12
嘉村健士&园田启悟,日本,68055,2018-04-12
彼德森&科丁,丹麦,64147,2018-04-12
陈宏麟&王齐麟,中国台北,59134,2018-04-12
李哲辉&李洋,中国台北,56642,2018-04-12
井上拓斗&金子祐树,日本,56140,2018-04-12
法加尔&阿德里安托,印尼,52340,2018-04-12
索松诺夫&伊万诺夫,俄罗斯,51820,2018-04-12
索伦森&安德斯,丹麦,51434,2018-04-12
卢敬尤&杨博涵,中国台北,49340,2018-04-12
吴蔚昇&陈蔚强,马来西亚,48823,2018-04-12
廖敏竣&苏敬恒,中国台北,48110,2018-04-12
费尔纳迪&苏卡穆约,印尼,97789,2018-04-19
鲍伊&摩根森,丹麦,83724,2018-04-19
刘成&张楠,中国,75440,2018-04-19
李俊慧&刘雨辰,中国,72381,2018-04-19
嘉村健士&园田启悟,日本,66615,2018-04-19
彼德森&科丁,丹麦,64147,2018-04-19
陈宏麟&王齐麟,中国台北,59134,2018-04-19
井上拓斗&金子祐树,日本,56140,2018-04-19
李哲辉&李洋,中国台北,55452,2018-04-19
法加尔&阿德里安托,印尼,52340,2018-04-19
索松诺夫&伊万诺夫,俄罗斯,51820,2018-04-19
索伦森&安德斯,丹麦,51434,2018-04-19
卢敬尤&杨博涵,中国台北,49340,2018-04-19
廖敏竣&苏敬恒,中国台北,48110,2018-04-19
保木卓朗&小林优吾,日本,45196,2018-04-19
费尔纳迪&苏卡穆约,印尼,97789,2018-04-26
鲍伊&摩根森,丹麦,83724,2018-04-26
刘成&张楠,中国,75440,2018-04-26
李俊慧&刘雨辰,中国,72381,2018-04-26
嘉村健士&园田启悟,日本,66615,2018-04-26
彼德森&科丁,丹麦,64147,2018-04-26
陈宏麟&王齐麟,中国台北,56454,2018-04-26
李哲辉&李洋,中国台北,55452,2018-04-26
井上拓斗&金子祐树,日本,53220,2018-04-26
法加尔&阿德里安托,印尼,52340,2018-04-26
索松诺夫&伊万诺夫,俄罗斯,51820,2018-04-26
索伦森&安德斯,丹麦,51434,2018-04-26
卢敬尤&杨博涵,中国台北,49340,2018-04-26
廖敏竣&苏敬恒,中国台北,48110,2018-04-26
保木卓朗&小林优吾,日本,45196,2018-04-26
费尔纳迪&苏卡穆约,印尼,97789,2018-05-03
鲍伊&摩根森,丹麦,83324,2018-05-03
刘成&张楠,中国,76820,2018-05-03
李俊慧&刘雨辰,中国,72381,2018-05-03
嘉村健士&园田启悟,日本,67995,2018-05-03
彼德森&科丁,丹麦,64147,2018-05-03
李哲辉&李洋,中国台北,56642,2018-05-03
陈宏麟&王齐麟,中国台北,55264,2018-05-03
井上拓斗&金子祐树,日本,54660,2018-05-03
索伦森&安德斯,丹麦,53534,2018-05-03
索松诺夫&伊万诺夫,俄罗斯,52870,2018-05-03
法加尔&阿德里安托,印尼,52340,2018-05-03
卢敬尤&杨博涵,中国台北,49340,2018-05-03
廖敏竣&苏敬恒,中国台北,48110,2018-05-03
吴蔚昇&陈蔚强,马来西亚,45223,2018-05-03
费尔纳迪&苏卡穆约,印尼,97789,2018-05-10
鲍伊&摩根森,丹麦,83324,2018-05-10
刘成&张楠,中国,76820,2018-05-10
李俊慧&刘雨辰,中国,72381,2018-05-10
嘉村健士&园田启悟,日本,67995,2018-05-10
彼德森&科丁,丹麦,64147,2018-05-10
李哲辉&李洋,中国台北,56642,2018-05-10
陈宏麟&王齐麟,中国台北,55264,2018-05-10
井上拓斗&金子祐树,日本,54660,2018-05-10
索伦森&安德斯,丹麦,53534,2018-05-10
索松诺夫&伊万诺夫,俄罗斯,52870,2018-05-10
法加尔&阿德里安托,印尼,52340,2018-05-10
卢敬尤&杨博涵,中国台北,49340,2018-05-10
廖敏竣&苏敬恒,中国台北,47860,2018-05-10
吴蔚昇&陈蔚强,马来西亚,45223,2018-05-10
费尔纳迪&苏卡穆约,印尼,97789,2018-05-17
鲍伊&摩根森,丹麦,83324,2018-05-17
刘成&张楠,中国,75440,2018-05-17
李俊慧&刘雨辰,中国,72381,2018-05-17
彼德森&科丁,丹麦,64147,2018-05-17
嘉村健士&园田启悟,日本,62395,2018-05-17
李哲辉&李洋,中国台北,56642,2018-05-17
陈宏麟&王齐麟,中国台北,53824,2018-05-17
索伦森&安德斯,丹麦,53534,2018-05-17
索松诺夫&伊万诺夫,俄罗斯,52870,2018-05-17
井上拓斗&金子祐树,日本,52620,2018-05-17
法加尔&阿德里安托,印尼,52340,2018-05-17
廖敏竣&苏敬恒,中国台北,47860,2018-05-17
卢敬尤&杨博涵,中国台北,46520,2018-05-17
安格利万&哈迪安托,印尼,45760,2018-05-17
费尔纳迪&苏卡穆约,印尼,97789,2018-05-24
鲍伊&摩根森,丹麦,83324,2018-05-24
刘成&张楠,中国,75440,2018-05-24
李俊慧&刘雨辰,中国,72381,2018-05-24
彼德森&科丁,丹麦,64147,2018-05-24
嘉村健士&园田启悟,日本,62395,2018-05-24
李哲辉&李洋,中国台北,56642,2018-05-24
陈宏麟&王齐麟,中国台北,53824,2018-05-24
索伦森&安德斯,丹麦,53534,2018-05-24
索松诺夫&伊万诺夫,俄罗斯,52870,2018-05-24
井上拓斗&金子祐树,日本,52620,2018-05-24
法加尔&阿德里安托,印尼,52340,2018-05-24
廖敏竣&苏敬恒,中国台北,47860,2018-05-24
卢敬尤&杨博涵,中国台北,46520,2018-05-24
安格利万&哈迪安托,印尼,45760,2018-05-24
费尔纳迪&苏卡穆约,印尼,98483,2018-05-31
鲍伊&摩根森,丹麦,81320,2018-05-31
刘成&张楠,中国,78510,2018-05-31
李俊慧&刘雨辰,中国,71605,2018-05-31
彼德森&科丁,丹麦,64293,2018-05-31
嘉村健士&园田启悟,日本,62135,2018-05-31
李哲辉&李洋,中国台北,56648,2018-05-31
井上拓斗&金子祐树,日本,54882,2018-05-31
法加尔&阿德里安托,印尼,54266,2018-05-31
索伦森&安德斯,丹麦,54080,2018-05-31
陈宏麟&王齐麟,中国台北,53881,2018-05-31
索松诺夫&伊万诺夫,俄罗斯,52870,2018-05-31
廖敏竣&苏敬恒,中国台北,47860,2018-05-31
卢敬尤&杨博涵,中国台北,46520,2018-05-31
安格利万&哈迪安托,印尼,45760,2018-05-31
费尔纳迪&苏卡穆约,印尼,98483,2018-06-07
鲍伊&摩根森,丹麦,81320,2018-06-07
刘成&张楠,中国,78510,2018-06-07
李俊慧&刘雨辰,中国,71605,2018-06-07
彼德森&科丁,丹麦,64293,2018-06-07
嘉村健士&园田启悟,日本,62135,2018-06-07
李哲辉&李洋,中国台北,56648,2018-06-07
井上拓斗&金子祐树,日本,54882,2018-06-07
索伦森&安德斯,丹麦,54080,2018-06-07
法加尔&阿德里安托,印尼,54016,2018-06-07
陈宏麟&王齐麟,中国台北,53881,2018-06-07
索松诺夫&伊万诺夫,俄罗斯,52870,2018-06-07
廖敏竣&苏敬恒,中国台北,47860,2018-06-07
卢敬尤&杨博涵,中国台北,46520,2018-06-07
保木卓朗&小林优吾,日本,42216,2018-06-07
费尔纳迪&苏卡穆约,印尼,98483,2018-06-14
鲍伊&摩根森,丹麦,81320,2018-06-14
刘成&张楠,中国,78510,2018-06-14
李俊慧&刘雨辰,中国,71605,2018-06-14
彼德森&科丁,丹麦,64293,2018-06-14
嘉村健士&园田启悟,日本,62135,2018-06-14
李哲辉&李洋,中国台北,56648,2018-06-14
井上拓斗&金子祐树,日本,54882,2018-06-14
索伦森&安德斯,丹麦,54080,2018-06-14
法加尔&阿德里安托,印尼,54016,2018-06-14
陈宏麟&王齐麟,中国台北,53881,2018-06-14
索松诺夫&伊万诺夫,俄罗斯,52870,2018-06-14
廖敏竣&苏敬恒,中国台北,47860,2018-06-14
卢敬尤&杨博涵,中国台北,46520,2018-06-14
保木卓朗&小林优吾,日本,42216,2018-06-14
费尔纳迪&苏卡穆约,印尼,98483,2018-06-21
刘成&张楠,中国,75850,2018-06-21
鲍伊&摩根森,丹麦,75570,2018-06-21
彼德森&科丁,丹麦,64293,2018-06-21
李俊慧&刘雨辰,中国,62825,2018-06-21
嘉村健士&园田启悟,日本,59085,2018-06-21
李哲辉&李洋,中国台北,54448,2018-06-21
陈宏麟&王齐麟,中国台北,53881,2018-06-21
索伦森&安德斯,丹麦,53360,2018-06-21
井上拓斗&金子祐树,日本,50882,2018-06-21
索松诺夫&伊万诺夫,俄罗斯,49820,2018-06-21
法加尔&阿德里安托,印尼,49316,2018-06-21
廖敏竣&苏敬恒,中国台北,47860,2018-06-21
卢敬尤&杨博涵,中国台北,43450,2018-06-21
保木卓朗&小林优吾,日本,42216,2018-06-21
费尔纳迪&苏卡穆约,印尼,98483,2018-06-28
刘成&张楠,中国,75850,2018-06-28
鲍伊&摩根森,丹麦,75570,2018-06-28
彼德森&科丁,丹麦,64293,2018-06-28
李俊慧&刘雨辰,中国,62825,2018-06-28
嘉村健士&园田启悟,日本,59085,2018-06-28
李哲辉&李洋,中国台北,54448,2018-06-28
陈宏麟&王齐麟,中国台北,53881,2018-06-28
索伦森&安德斯,丹麦,53360,2018-06-28
井上拓斗&金子祐树,日本,50072,2018-06-28
索松诺夫&伊万诺夫,俄罗斯,49820,2018-06-28
法加尔&阿德里安托,印尼,49316,2018-06-28
廖敏竣&苏敬恒,中国台北,47860,2018-06-28
卢敬尤&杨博涵,中国台北,43200,2018-06-28
保木卓朗&小林优吾,日本,42216,2018-06-28
费尔纳迪&苏卡穆约,印尼,98483,2018-07-05
刘成&张楠,中国,75850,2018-07-05
鲍伊&摩根森,丹麦,75570,2018-07-05
李俊慧&刘雨辰,中国,68305,2018-07-05
嘉村健士&园田启悟,日本,67085,2018-07-05
彼德森&科丁,丹麦,64293,2018-07-05
索伦森&安德斯,丹麦,55810,2018-07-05
井上拓斗&金子祐树,日本,52172,2018-07-05
李哲辉&李洋,中国台北,52098,2018-07-05
法加尔&阿德里安托,印尼,50636,2018-07-05
索松诺夫&伊万诺夫,俄罗斯,49820,2018-07-05
陈宏麟&王齐麟,中国台北,49541,2018-07-05
